market,is_cumulative,seq,code,name,board_date,purpose_code,amount_cap,planned_shares,price_low,price_high,period_start,period_end,done,standard_data,bought_shares,cancelled_transferred_shares,bought_ratio_pct,bought_amount,avg_price,bought_of_outstanding_pct,note,purpose_text
otc,False,256,5392,能率,109/03/24,1,"3,844,660,000","2,000,000",15.00,35.00,109/03/24,109/05/22,Y,,"1,005,000","1,005,000",50.25,"24,059,248",23.94,0.60,"因股市價格不穩定,為避免轉讓予員工價格過高,影響員工權益,暫不全數執行",轉讓股份予員工
otc,True,累計,5392,能率,----,----,----,"2,750,000",----,----,----,----,----,,"1,755,000","1,005,000",63.82,"55,290,453",----,----,----,----
otc,False,257,5398,慕康生醫,92/05/08,3,"86,185,880","3,000,000",5.00,10.00,92/05/09,92/07/08,Y,,"232,000","232,000",7.73,"1,404,949",6.06,0.43,買回期間股價穩定，為顧及股東權益，故未全數執行完畢。,維護公司信用及股東權益並辦理註銷
otc,False,257,5398,慕康生醫,107/04/02,1,"114,194,006","2,000,000",26.50,44.50,107/04/03,107/06/02,Y,,"485,000","485,000",24.25,"16,009,465",33.01,0.97,為維護股東權益並兼顧市場機制，視股價變化及成交量狀況，故未執行完畢。,轉讓股份予員工
otc,True,累計,5398,慕康生醫,----,----,----,"5,000,000",----,----,----,----,----,,"717,000","717,000",14.34,"17,414,414",----,----,----,----
otc,False,258,5403,中菲,91/06/27,1,"53,519,429","2,000,000",16.00,26.00,91/07/01,91/08/30,Y,,"1,000,000","1,000,000",50.00,"22,992,919",22.99,3.22,為維護員工合理之轉換價格，採較低進價買進，部分買單無法撮合成,轉讓股份予員工
otc,False,258,5403,中菲,91/10/02,1,"65,318,633","1,300,000",14.00,32.00,91/10/04,91/12/03,Y,,"860,000","860,000",66.15,"17,891,599",20.80,2.40,為維護員工合理之轉換價格，採較低進價買進，部分買單無法撮合成,轉讓股份予員工
otc,False,258,5403,中菲,96/12/25,1,"159,052,491","4,000,000",10.00,19.30,96/12/27,97/02/26,Y,,"2,191,000","2,191,000",54.78,"28,674,135",13.09,3.91,為維護員工合理之轉換價格，採較低進價買進，部分買單無法撮合成交，致未能按預定數量全數買回。,轉讓股份予員工
otc,False,258,5403,中菲,97/03/14,1,"159,052,491","3,400,000",10.10,20.65,97/03/17,97/05/16,Y,,"1,565,000","1,565,000",46.03,"23,380,434",14.94,2.80,為維護員工合理之轉換價格，採較低進價買進，部分買單無法撮合成交，致未能按預定數量全數買回。,轉讓股份予員工
otc,False,258,5403,中菲,98/02/13,1,"163,775,648","2,000,000",8.30,17.30,98/02/16,98/04/15,Y,,"2,000,000","2,000,000",100.00,"25,539,972",12.77,3.63,,轉讓股份予員工
otc,False,258,5403,中菲,99/12/16,1,"195,602,228","4,000,000",15.10,32.10,99/12/17,100/02/16,Y,,"3,815,000","3,815,000",95.38,"93,056,374",24.39,6.92,為維護員工合理之轉換價格，採較低進價買進，部分買單無法撮合成交，致未能按預定數量全數買回。,轉讓股份予員工
otc,False,258,5403,中菲,115/06/04,1,"1,446,456,097","2,000,000",62.00,134.70,115/06/05,115/08/03,Y,,"1,315,000",,65.75,"123,222,716",93.71,1.68,為維護員工合理之轉換價格，採較低進價買進，部分買單無法撮合成交，致未能按預定數量全數買回。,轉讓股份予員工
otc,True,累計,5403,中菲,----,----,----,"18,700,000",----,----,----,----,----,,"12,746,000","11,431,000",68.16,"334,758,149",----,----,----,----
otc,False,259,5410,國眾,89/10/13,1,"494,335,861","3,800,000",9.00,18.00,89/10/16,89/12/15,Y,,"3,487,000","3,487,000",91.76,"35,715,295",10.24,2.17,"""因股價波動,成交價格低於買回區間價格,致無法全數買回.""",轉讓股份予員工
otc,False,259,5410,國眾,90/10/16,3,"93,936,142","5,000,000",3.00,10.00,90/10/17,90/12/16,Y,,"4,149,000","4,149,000",82.98,"25,085,012",6.05,4.96,"""執行期間股價大幅回升,且考量價格穩定,故未執行完畢.""",維護公司信用及股東權益並辦理註銷
otc,False,259,5410,國眾,97/09/17,3,"39,905,608","3,000,000",3.00,10.00,97/09/19,97/11/17,Y,,"1,451,000","1,451,000",48.37,"6,586,731",4.54,1.73,為兼顧市場機制及維護整體股東權益，本公司視股價變化考量資金之有效運用，故未予以全部執行完畢。,維護公司信用及股東權益並辦理註銷
otc,False,259,5410,國眾,101/11/26,3,"131,140,967","3,000,000",9.00,15.00,101/11/27,102/01/25,Y,,"3,000,000","3,000,000",100.00,"33,835,544",11.28,3.34,,維護公司信用及股東權益並辦理註銷
otc,False,259,5410,國眾,104/08/28,3,"138,070,231","4,500,000",9.00,16.00,104/08/31,104/10/30,Y,,"3,840,000","3,840,000",85.33,"45,376,242",11.82,4.28,為兼顧市場機制及維護全體股東權益，本公司視股價變化採取分批買回策略，因而未依原預定數量全數買回。,維護公司信用及股東權益並辦理註銷
otc,True,累計,5410,國眾,----,----,----,"19,300,000",----,----,----,----,----,,"15,927,000","15,927,000",82.52,"146,598,824",----,----,----,----
otc,False,260,5425,台半,93/09/02,1,"436,093","5,000,000",6.86,15.87,93/09/03,93/11/02,Y,,"4,647,000","4,647,000",92.94,"46,596,562",10.03,2.37,為兼顧協調市場機制及有效運用資金，並維護股東權益，故本次庫藏,轉讓股份予員工
otc,False,260,5425,台半,93/11/23,3,"462,316","10,000,000",6.62,14.50,93/11/24,94/01/23,Y,,"8,270,000","8,270,000",82.70,"77,267,437",9.34,4.22,為兼顧協調市場機制及有效運用資金，並維護股東權益，故本次庫藏,維護公司信用及股東權益並辦理註銷
otc,False,260,5425,台半,97/09/18,1,"1,428,490,096","3,000,000",12.55,35.00,97/09/19,97/11/18,Y,,"3,000,000","3,000,000",100.00,"39,799,266",13.27,1.21,,轉讓股份予員工
otc,False,260,5425,台半,97/10/22,3,"1,428,490,096","10,000,000",10.00,20.00,97/10/23,97/12/21,Y,,"4,225,000","4,225,000",42.25,"50,074,663",11.85,1.70,為兼顧協調市場機制及有效運用資金，並維護股東權益，故本次庫藏股買回執行率為42.25%，未完全執行完畢。,維護公司信用及股東權益並辦理註銷
otc,False,260,5425,台半,99/11/08,1,"1,890,150,300","5,000,000",15.00,25.00,99/11/09,100/01/08,Y,,"1,000,000","1,000,000",20.00,"23,310,217",23.31,0.41,"為兼顧市場交易機制及維護全體股東權益，並考量公司整體資金的有效運用，故本次買回庫藏股僅買回1,000,000股，餘4,000,000股未能執行。",轉讓股份予員工
otc,False,260,5425,台半,103/11/11,3,"2,539,098,899","5,000,000",22.00,40.00,103/11/12,104/01/11,Y,,"5,000,000","5,000,000",100.00,"161,636,441",32.33,2.05,,維護公司信用及股東權益並辦理註銷
otc,False,260,5425,台半,107/11/08,1,"2,600,318,705","2,000,000",45.00,74.00,107/11/09,108/01/08,Y,,"1,600,000","1,600,000",80.00,"85,481,307",53.43,0.66,"為兼顧市場交易機制及維護全體股東權益，並考量公司整體資金的有效運用，故本次買回庫藏股僅買回1,600,000股，餘400,000股未能執行。執行率為80%。",轉讓股份予員工
otc,False,260,5425,台半,114/04/24,1,"4,837,394,883","3,000,000",35.00,70.00,114/04/25,114/06/24,Y,,"3,000,000","191,250",100.00,"141,417,215",47.14,1.14,,轉讓股份予員工
otc,True,累計,5425,台半,----,----,----,"43,000,000",----,----,----,----,----,,"30,742,000","27,933,250",71.49,"625,583,108",----,----,----,----
otc,False,261,5426,振發,91/12/25,3,"246,116,000","11,470,000",8.00,12.00,91/12/26,92/02/25,Y,,"5,500,000","5,500,000",47.95,"53,756,159",9.77,4.79,市場成交量小,維護公司信用及股東權益並辦理註銷
otc,False,261,5426,振發,92/02/26,3,"246,116,000","5,970,000",8.00,12.00,92/03/03,92/05/02,Y,,"5,043,000","5,043,000",84.47,"48,676,358",9.65,4.40,市場成交量小,維護公司信用及股東權益並辦理註銷
otc,False,261,5426,振發,92/05/30,3,"245,740,000","10,375,000",8.00,12.00,92/06/02,92/07/31,Y,,"780,000","780,000",7.52,"7,683,361",9.85,0.75,股價穩定,維護公司信用及股東權益並辦理註銷
otc,False,261,5426,振發,93/12/03,3,"326,347,000","7,875,000",5.00,10.00,93/12/06,94/02/05,Y,,"3,361,000","3,361,000",42.68,"23,475,234",6.98,3.23,成交量小且因資金調度限制,維護公司信用及股東權益並辦理註銷
otc,False,261,5426,振發,94/02/03,3,"326,347,000","6,275,000",6.00,10.00,94/02/14,94/04/13,Y,,"4,014,000","4,014,000",63.97,"34,928,343",8.70,3.85,資金調度限制,維護公司信用及股東權益並辦理註銷
otc,False,261,5426,振發,95/06/08,3,"238,809,000","10,000,000",7.00,10.00,95/06/09,95/07/07,Y,,"500,000","500,000",5.00,"4,958,834",9.92,0.35,非經濟因素造成 股價下跌之因素消除，股價近上限或位於上限之上,維護公司信用及股東權益並辦理註銷
otc,False,261,5426,振發,96/12/25,1,"319,681,802","5,000,000",10.15,25.75,96/12/26,97/02/25,Y,,"1,451,000","1,451,000",29.02,"20,239,909",13.95,0.97,考量買回期間股價維持穩定，並為顧及本公司股東權益及員工未來認股意願，故未予以全部執行完畢,轉讓股份予員工
otc,False,261,5426,振發,97/10/29,1,"271,688,541","1,200,000",7.45,17.45,97/10/30,97/12/29,Y,,"1,200,000","1,200,000",100.00,"11,956,380",9.96,0.80,,轉讓股份予員工
otc,False,261,5426,振發,97/12/03,3,"346,011,347","10,000,000",7.04,10.00,97/12/04,98/01/21,Y,,"5,000,000","5,000,000",50.00,"49,955,442",9.99,3.33,股價已趨穩定且位於買回價格上限(10元)附近,維護公司信用及股東權益並辦理註銷
otc,True,累計,5426,振發,----,----,----,"68,165,000",----,----,----,----,----,,"26,849,000","26,849,000",39.39,"255,630,020",----,----,----,----
otc,False,262,5432,新門,93/03/31,1,"103,296,480","5,000,000",11.00,20.00,93/04/01,93/05/31,Y,,"1,690,000","1,690,000",33.80,"23,952,539",14.17,2.03,因整體經濟環境未明，為顧及本公司股東權益及考量員工認股之意願,轉讓股份予員工
otc,True,累計,5432,新門,----,----,----,"5,000,000",----,----,----,----,----,,"1,690,000","1,690,000",33.80,"23,952,539",----,----,----,----
otc,False,263,5438,東友,91/05/30,1,"165,698,000","2,750,000",50.00,70.00,91/06/04,91/08/02,Y,,"2,104,000","2,104,000",76.51,"141,384,588",67.20,3.23,"本司以165,698仟元為買回之上限",轉讓股份予員工
otc,False,263,5438,東友,92/03/06,1,"170,461,770","605,000",28.00,48.00,92/03/10,92/05/06,Y,,"605,000","605,000",100.00,"23,239,979",38.41,0.84,,轉讓股份予員工
otc,False,263,5438,東友,95/05/25,1,"248,463,924","5,904,000",25.00,42.00,95/05/26,95/07/25,Y,,"5,904,000","5,904,000",100.00,"188,405,369",31.91,6.13,,轉讓股份予員工
otc,False,263,5438,東友,97/08/15,3,"511,294,661","11,424,000",19.00,37.00,97/08/18,97/10/17,Y,,"11,424,000","11,424,000",100.00,"337,773,325",29.57,9.22,,維護公司信用及股東權益並辦理註銷
otc,True,累計,5438,東友,----,----,----,"20,683,000",----,----,----,----,----,,"20,037,000","20,037,000",96.88,"690,803,261",----,----,----,----
otc,False,264,5439,高技,91/11/15,3,"81,571,000","1,500,000",7.00,13.50,91/11/16,92/01/15,Y,,0,,0.00,0,0.00,0.00,,維護公司信用及股東權益並辦理註銷
otc,False,264,5439,高技,93/09/24,3,"109,531,000","1,500,000",8.50,15.00,93/09/27,93/11/26,Y,,"1,440,000","1,440,000",96.00,"14,579,600",10.12,2.27,期間屆滿,維護公司信用及股東權益並辦理註銷
otc,False,264,5439,高技,93/11/26,3,"112,126,000","1,000,000",7.04,16.72,93/11/29,94/01/28,Y,,"998,000","998,000",99.80,"9,867,950",9.89,1.57,期間屆滿,維護公司信用及股東權益並辦理註銷
otc,False,264,5439,高技,94/02/01,3,"87,678,000","3,000,000",7.50,13.50,94/02/02,94/04/01,Y,,"202,000","202,000",6.73,"1,827,380",9.05,0.32,"股價已達合理價位,並已顧及公司及股東權益",維護公司信用及股東權益並辦理註銷
otc,False,264,5439,高技,94/05/11,3,"104,287,000","3,000,000",8.50,15.00,94/05/12,94/07/11,Y,,"724,000","724,000",24.13,"7,016,780",9.69,1.19,"因考量買回期間股價維持穩定,並為顧及本公司股東權益",維護公司信用及股東權益並辦理註銷
otc,False,264,5439,高技,94/07/30,3,"97,270,000","3,000,000",7.50,15.50,94/08/01,94/09/30,Y,,"81,000","81,000",2.70,"836,900",10.33,0.13,"部分營業日價格落於區間價格外,買回期間股價回穩,顧及股東權益",維護公司信用及股東權益並辦理註銷
otc,False,264,5439,高技,97/09/17,3,"211,610,667","3,000,000",7.35,21.57,97/09/18,97/11/17,Y,,"647,000","647,000",21.57,"5,997,670",9.27,0.88,期限屆滿,維護公司信用及股東權益並辦理註銷
otc,False,264,5439,高技,97/11/19,3,"260,378,692","3,000,000",5.75,14.54,97/11/20,98/01/19,Y,,"505,000","505,000",16.83,"4,271,214",8.46,0.67,期限屆滿,維護公司信用及股東權益並辦理註銷
otc,False,264,5439,高技,98/01/19,3,"260,378,692","3,000,000",6.08,13.22,98/01/20,98/03/19,Y,,"153,000","153,000",5.10,"1,529,115",9.99,0.20,期限屆滿,維護公司信用及股東權益並辦理註銷
otc,True,累計,5439,高技,----,----,----,"22,000,000",----,----,----,----,----,,"4,750,000","4,750,000",21.59,"45,926,609",----,----,----,----
otc,False,265,5443,均豪,89/10/11,1,"149,858,000","2,000,000",17.71,37.82,89/10/13,89/11/12,Y,,0,,0.00,0,0.00,0.00,"""因股市不穩定,為避免轉讓予員工價格過高,影響員工權益,暫不執行",轉讓股份予員工
otc,False,265,5443,均豪,89/11/10,1,"450,118,000","2,000,000",15.89,33.24,89/11/13,90/01/12,Y,,"414,000","414,000",20.70,"8,341,000",20.15,0.52,"""股價波動,兼顧股東權益與員工認股意願且因交易限制規定""",轉讓股份予員工
otc,False,265,5443,均豪,90/10/25,1,"340,589,000","3,000,000",4.70,11.70,90/10/30,90/12/29,Y,,"453,000","453,000",15.10,"3,687,648",8.14,0.42,股價短期漲幅高達44%顧及股東權益及員工未來認股意願而未執行完,轉讓股份予員工
otc,False,265,5443,均豪,93/08/23,1,"9,964,999","545,000",7.00,11.50,93/08/24,93/10/23,Y,,"545,000","545,000",100.00,"5,983,137",10.98,0.38,,轉讓股份予員工
otc,False,265,5443,均豪,96/08/10,1,"752,158,266","3,000,000",15.33,28.00,96/08/13,96/10/12,Y,,"3,000,000","3,000,000",100.00,"61,819,565",20.61,1.32,,轉讓股份予員工
otc,False,265,5443,均豪,97/07/08,1,"629,065,589","3,000,000",9.17,25.53,97/07/09,97/09/08,Y,,"2,931,000","2,931,000",97.70,"36,822,907",12.56,1.29,因最後一天(9/8)漲停鎖死，故無法全數執行完畢,轉讓股份予員工
otc,False,265,5443,均豪,99/08/24,3,"510,826,904","15,000,000",12.95,15.00,99/08/25,99/10/24,Y,,0,,0.00,0,0.00,0.00,股價超過所訂之買回區間價格上限，故無法買進,維護公司信用及股東權益並辦理註銷
otc,False,265,5443,均豪,100/09/09,3,"711,242,765","3,000,000",7.14,13.30,100/09/13,100/11/12,Y,,"3,000,000","3,000,000",100.00,"29,929,136",9.98,1.65,,維護公司信用及股東權益並辦理註銷
otc,False,265,5443,均豪,101/11/28,3,"422,164,839","5,000,000",4.80,10.68,101/11/29,102/01/28,Y,,"5,000,000","5,000,000",100.00,"39,884,222",7.98,2.80,,維護公司信用及股東權益並辦理註銷
otc,False,265,5443,均豪,102/05/08,3,"405,924,281","5,000,000",5.47,11.46,102/05/09,102/07/08,Y,,"640,000","640,000",12.80,"5,194,901",8.12,0.37,自5/15起，連六日漲停鎖死後之價格，已超過本公司董事會預訂買回價格上限，故無法執行完畢,維護公司信用及股東權益並辦理註銷
otc,False,265,5443,均豪,103/11/06,3,"449,450,648","3,000,000",8.79,18.09,103/11/07,104/01/06,Y,,"3,000,000","3,000,000",100.00,"35,151,781",11.72,1.73,,維護公司信用及股東權益並辦理註銷
otc,False,265,5443,均豪,104/03/25,3,"436,479,227","5,000,000",9.31,18.63,104/03/26,104/05/25,Y,,"5,000,000","5,000,000",100.00,"67,796,675",13.56,2.94,,維護公司信用及股東權益並辦理註銷
otc,False,265,5443,均豪,109/03/24,1,"426,677,256","6,000,000",8.65,25.15,109/03/25,109/05/24,Y,,"6,000,000","6,000,000",100.00,"108,424,960",18.07,3.63,,轉讓股份予員工
otc,False,265,5443,均豪,113/11/07,1,"896,947,535","4,300,000",88.90,201.50,113/11/08,114/01/07,Y,,"3,668,000",,85.30,"462,608,903",126.12,2.22,為維護整體股東權益及兼顧市場機制，視股價變化於價格區間內採分批買回策略，雖未全數執行完畢，但執行率已達85%。,轉讓股份予員工
otc,True,累計,5443,均豪,----,----,----,"59,845,000",----,----,----,----,----,,"33,651,000","29,983,000",56.23,"865,644,835",----,----,----,----
otc,False,266,5450,南良,93/03/24,1,"328,221,753","3,000,000",16.00,28.50,93/03/25,93/05/24,Y,,"3,000,000","3,000,000",100.00,"57,915,600",19.31,3.94,,轉讓股份予員工
otc,False,266,5450,南良,93/07/14,1,"349,694,167","3,000,000",10.00,18.00,93/07/15,93/09/14,Y,,"2,782,000","2,782,000",92.73,"28,881,222",10.38,3.65,為顧及員工認股意願及股東權益，本公司視股價變化採行分批買回策,轉讓股份予員工
otc,False,266,5450,南良,93/09/21,3,"359,452,087","3,000,000",7.00,14.00,93/09/22,93/11/21,Y,,"1,918,000","1,918,000",63.93,"17,547,652",9.15,2.15,"為維護整體股東權益,本公司視股價變化採行分批買回策略,致未能全",維護公司信用及股東權益並辦理註銷
otc,False,266,5450,南良,93/12/06,3,"347,634,741","1,200,000",7.00,14.00,93/12/07,94/02/06,Y,,"1,200,000","1,200,000",100.00,"9,880,586",8.23,1.42,,維護公司信用及股東權益並辦理註銷
otc,False,266,5450,南良,94/03/02,3,"294,847,638","2,000,000",7.00,12.74,94/03/03,94/05/02,Y,,"2,000,000","2,000,000",100.00,"18,102,454",9.05,2.40,,維護公司信用及股東權益並辦理註銷
otc,False,266,5450,南良,94/04/28,3,"301,904,673","1,500,000",7.00,13.30,94/04/29,94/06/28,Y,,"1,500,000","1,500,000",100.00,"12,520,571",8.35,1.92,,維護公司信用及股東權益並辦理註銷
otc,False,266,5450,南良,94/06/24,3,"301,904,673","1,500,000",7.00,13.30,94/06/27,94/08/26,Y,,"1,500,000","1,500,000",100.00,"13,786,064",9.19,1.96,,維護公司信用及股東權益並辦理註銷
otc,False,266,5450,南良,94/08/29,3,"259,389,575","2,500,000",7.00,13.30,94/08/30,94/10/28,Y,,"2,500,000","2,500,000",100.00,"23,287,181",9.31,3.26,,維護公司信用及股東權益並辦理註銷
otc,False,266,5450,南良,94/09/26,3,"259,389,575","2,000,000",7.00,13.30,94/09/27,94/11/25,Y,,"2,000,000","2,000,000",100.00,"18,402,519",9.20,2.75,,維護公司信用及股東權益並辦理註銷
otc,False,266,5450,南良,94/10/28,3,"258,830,910","2,000,000",7.00,13.30,94/10/31,94/12/30,Y,,"2,000,000","2,000,000",100.00,"18,124,694",9.06,2.75,,維護公司信用及股東權益並辦理註銷
otc,False,266,5450,南良,94/12/09,3,"258,830,910","2,000,000",7.00,13.30,94/12/12,95/02/10,Y,,"2,000,000","2,000,000",100.00,"19,598,455",9.80,2.91,,維護公司信用及股東權益並辦理註銷
otc,False,266,5450,南良,95/01/20,3,"258,830,910","2,000,000",7.00,13.30,95/01/23,95/03/22,Y,,"2,000,000","2,000,000",100.00,"21,373,155",10.69,3.00,,維護公司信用及股東權益並辦理註銷
